,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
56922,32.92777777777778,32.13333333333334,0.32,23.683100000000003,131.0,11.27,1008.12
19113,4.905555555555555,2.7500000000000018,0.86,9.160900000000002,88.0,11.27,1015.86
83140,19.87222222222222,19.87222222222222,0.73,7.905100000000001,20.0,16.1,1024.54
13399,23.55,23.55,0.6,7.422100000000001,7.0,9.982,1014.91
49693,13.861111111111112,13.861111111111112,0.93,9.6922,81.0,3.6708,1004.6
88317,13.261111111111113,13.261111111111113,0.74,3.4776,283.0,10.2557,1011.31
44651,24.7,24.7,0.4,2.6726,158.0,10.3523,1015.58
551,10.616666666666667,10.616666666666667,0.74,10.851400000000002,311.0,14.9569,1013.54
127,6.255555555555555,4.638888888888889,0.92,7.921200000000001,223.0,7.212800000000001,1013.81
81324,3.866666666666667,0.816666666666666,0.44,12.4292,40.0,9.982,1036.83
93619,15.994444444444444,15.994444444444444,1.0,11.6725,161.0,5.3774,997.9
7338,13.816666666666666,13.816666666666666,0.73,4.83,30.0,9.982,1023.56
13534,18.93888888888889,18.93888888888889,0.63,6.6654,280.0,15.826300000000002,1013.9
32384,23.88888888888889,23.88888888888889,0.45,9.66,100.0,9.982,1018.0
66306,17.061111111111114,17.061111111111114,0.72,25.2609,290.0,11.27,1012.56
43019,12.66111111111111,12.66111111111111,0.78,20.7851,131.0,10.1591,1016.69
89561,0.3888888888888904,-2.7,0.88,9.499,160.0,7.228900000000001,1020.09
83917,27.916666666666668,27.76111111111111,0.42,10.787,31.0,16.1,1022.3
23310,-0.1722222222222215,-5.872222222222223,0.66,23.1518,26.0,9.982,1026.22
41993,11.994444444444447,11.994444444444447,0.81,12.2682,109.0,9.982,1011.37
72163,6.15,4.666666666666666,0.91,7.357700000000001,191.0,7.824600000000001,1021.73
29425,2.866666666666665,-2.0388888888888896,0.87,23.506,200.0,8.5813,1012.07
34109,7.222222222222222,7.222222222222222,0.93,0.0,0.0,6.118,1020.6
88942,19.372222222222224,19.372222222222224,0.74,11.2056,339.0,16.0517,1016.36
82948,23.77777777777778,23.77777777777778,0.7,1.6422,137.0,16.1,1008.51
55166,2.2222222222222223,-0.127777777777778,0.72,8.05,170.0,4.9910000000000005,1032.6
72909,-4.566666666666666,-4.566666666666666,0.92,3.22,89.0,4.9105,1023.99
37181,-3.5388888888888896,-6.861111111111112,0.85,7.953400000000001,299.0,6.021400000000001,1023.89
24095,7.316666666666667,7.316666666666667,0.77,2.9302,270.0,16.1,1019.17
32696,15.0,15.0,0.67,9.66,40.0,9.982,1021.9
49843,13.966666666666669,13.966666666666669,0.81,22.6044,311.0,11.3988,1012.04
43956,12.17222222222222,12.17222222222222,0.32,30.5739,329.0,11.2056,0.0
2277,-2.2222222222222223,-6.222222222222222,0.92,10.996300000000002,263.0,6.021400000000001,1021.94
94222,8.455555555555556,7.644444444444442,0.75,6.230700000000001,18.0,15.1823,1015.86
14086,11.138888888888888,11.138888888888888,0.51,20.1089,319.0,11.6886,1016.63
26352,10.555555555555555,10.555555555555555,0.66,3.22,320.0,0.0,1017.2
68358,7.927777777777781,6.177777777777776,0.99,9.9659,171.0,4.025,1006.05
6616,6.155555555555555,4.761111111111111,0.75,7.0357,30.0,11.2056,1030.65
88103,2.955555555555556,0.1055555555555542,0.9,10.5455,295.0,9.982,1008.81
76620,14.97222222222222,14.97222222222222,0.42,13.5401,350.0,10.2557,1017.53
21544,17.15,17.15,0.64,16.9694,340.0,11.27,1015.41
88911,30.99444444444445,29.70555555555556,0.3,4.9266000000000005,358.0,16.1,1013.93
32551,17.1,17.1,0.42,12.6063,79.0,10.3684,1021.17
29602,2.705555555555554,-0.5055555555555556,0.99,12.0267,231.0,5.796,991.91
46417,-3.2166666666666663,-8.527777777777779,0.88,15.8424,330.0,3.815700000000001,1024.67
45439,3.7055555555555566,1.25,0.93,9.4829,155.0,0.161,1019.2
83459,22.722222222222225,22.722222222222225,0.61,14.586600000000002,9.0,10.3523,1014.7
92728,21.13333333333334,21.13333333333334,0.41,13.5079,30.0,16.1,1020.62
12733,37.6888888888889,35.888888888888886,0.18,10.9641,288.0,9.982,1011.8
49022,16.20555555555556,16.20555555555556,0.46,14.329,179.0,9.982,1020.93
60034,12.472222222222223,12.472222222222223,0.78,9.0965,309.0,9.982,1016.93
49653,-4.705555555555555,-4.705555555555555,0.9,3.5420000000000007,243.0,14.9569,1032.02
56107,-4.966666666666667,-8.81111111111111,0.8,8.7262,51.0,6.7137,1029.42
62887,2.8999999999999995,-1.0388888888888894,0.63,16.3415,32.0,10.3523,1031.7
91448,19.038888888888884,19.038888888888884,0.84,12.3648,290.0,10.3523,1007.77
34853,12.672222222222224,12.672222222222224,0.81,3.5420000000000007,132.0,15.150100000000002,1024.39
1091,21.08333333333333,21.08333333333333,0.62,19.014100000000003,308.0,11.4471,1016.97
17894,18.694444444444446,18.694444444444446,0.49,11.6564,208.0,11.4471,1002.6
70674,17.299999999999997,17.299999999999997,0.74,6.44,166.0,9.982,1003.97
39190,16.20555555555556,16.20555555555556,1.0,3.1234,194.0,8.1305,1012.37
80835,-1.083333333333333,-1.083333333333333,1.0,3.3649,126.0,0.161,1032.5
13434,22.266666666666666,22.266666666666666,0.53,9.3541,359.0,11.27,1014.4
64721,-1.0888888888888897,-2.7777777777777777,0.87,4.9427,333.0,11.2056,1015.72
44037,7.616666666666668,6.272222222222222,0.68,7.776300000000001,1.0,9.982,1021.72
44306,12.283333333333331,12.283333333333331,0.66,4.8783,258.0,14.9569,1013.86
20143,1.5222222222222233,1.5222222222222233,0.85,4.7334000000000005,226.0,9.982,1030.01
88300,12.27777777777778,12.27777777777778,0.74,9.2092,172.0,15.134000000000002,1008.88
94939,5.127777777777776,3.1666666666666683,0.89,8.533,167.0,11.0929,1019.61
73745,5.0,5.0,1.0,3.3005,277.0,0.6762,1025.9
37103,2.6111111111111125,-0.472222222222223,1.0,11.3183,279.0,6.3434,1014.18
15624,4.927777777777776,3.5277777777777786,0.93,6.391700000000001,294.0,6.4722,1027.94
60833,19.95,19.95,0.49,15.665300000000002,320.0,10.3523,1013.62
67688,11.066666666666668,11.066666666666668,0.92,19.5776,230.0,11.27,1011.16
82275,-1.0666666666666675,-4.377777777777776,0.92,9.3058,339.0,6.166300000000001,1016.94
87445,12.316666666666668,12.316666666666668,0.85,20.5919,2.0,9.982,1025.31
73738,4.0388888888888905,4.0388888888888905,1.0,2.0930000000000004,220.0,0.8372,1026.81
8298,22.10555555555556,22.10555555555556,0.56,8.0017,145.0,11.27,1010.82
58392,-4.966666666666667,-9.366666666666667,0.65,10.465,18.0,15.150100000000002,1030.98
72474,6.133333333333333,3.311111111111112,0.65,14.023100000000005,151.0,16.1,1009.21
2530,7.15,6.35,0.87,5.554500000000001,159.0,9.7566,1014.59
13719,26.9,26.383333333333333,0.31,9.2092,246.0,9.982,1016.75
9303,24.0,24.0,0.29,14.2807,58.0,9.982,1009.89
55494,-21.11111111111111,-21.11111111111111,0.71,3.22,190.0,1.932,1032.6
90691,3.783333333333335,0.4888888888888903,0.92,13.685,247.0,15.1823,1014.82
5188,-1.555555555555556,-9.4,0.88,39.3645,19.0,4.186000000000001,1013.24
32194,27.05,26.944444444444443,0.41,10.7709,198.0,10.3684,1020.14
38453,-8.083333333333334,-14.561111111111112,0.92,15.8746,180.0,4.3631,1013.55
21461,15.294444444444444,15.294444444444444,0.9,4.4275,26.0,8.3398,1015.88
76803,8.777777777777777,5.7222222222222205,0.86,21.2198,139.0,9.8693,1013.26
38347,-9.844444444444443,-9.844444444444443,0.91,0.9499,81.0,1.4007,1031.01
74677,23.95555555555556,23.95555555555556,0.29,15.552600000000002,41.0,16.1,1013.86
24029,7.361111111111111,5.977777777777777,0.93,7.760200000000001,350.0,6.1985,1021.18
3093,-3.266666666666666,-7.522222222222221,0.88,11.1734,157.0,6.8586,1020.05
63349,12.538888888888888,12.538888888888888,0.65,18.7082,161.0,14.4095,1017.04
47676,30.022222222222226,29.09444444444445,0.34,7.8729,151.0,9.982,1008.57
83170,32.3,32.788888888888884,0.4,5.055400000000001,304.0,16.1,1017.98
27528,23.33333333333333,23.33333333333333,0.62,6.44,40.0,16.1,1015.5
33650,12.77777777777778,12.77777777777778,0.64,11.27,30.0,15.134000000000002,1018.6
64683,0.0,-6.300000000000001,0.81,28.5775,1.0,11.9784,1005.03
27012,22.77777777777778,22.77777777777778,0.32,12.88,190.0,9.982,1017.1
79726,20.083333333333336,20.083333333333336,0.7,6.1502,310.0,16.1,1014.55
53965,36.0611111111111,35.96111111111112,0.29,12.8478,159.0,10.0464,1012.68
6498,12.288888888888888,12.288888888888888,0.72,11.1573,335.0,11.27,1017.94
42616,13.61111111111111,13.61111111111111,0.84,8.3881,359.0,9.982,1013.39
4207,19.98888888888889,19.98888888888889,0.99,1.6744,281.0,7.969500000000001,1013.32
78860,17.333333333333332,17.333333333333332,0.93,3.5098000000000003,314.0,14.9569,1015.87
70414,9.566666666666666,8.833333333333334,0.88,6.601,98.0,16.1,1007.6
38435,-2.933333333333334,-2.933333333333334,0.63,3.1234,336.0,6.295100000000001,1030.78
51921,18.81666666666667,18.81666666666667,0.68,3.3488,141.0,9.982,1018.76
61532,12.938888888888888,12.938888888888888,0.52,4.7978000000000005,358.0,10.3523,1025.95
49532,9.97777777777778,9.97777777777778,0.82,2.4633000000000003,142.0,9.982,1022.99
7610,8.472222222222221,6.672222222222221,0.76,10.835300000000002,169.0,15.7297,1011.55
12272,0.1166666666666671,-1.4833333333333345,0.91,5.0876,232.0,9.982,1024.31
80925,1.0888888888888897,-3.4722222222222223,0.85,17.4846,11.0,11.9784,1033.86
56249,3.888888888888889,3.888888888888889,0.89,0.0,0.0,11.27,1022.3
90886,-3.9166666666666665,-3.9166666666666665,0.88,3.1234,214.0,5.957000000000001,1019.83
34118,15.0,15.0,0.62,12.88,310.0,11.27,1019.4
20924,7.244444444444444,2.216666666666668,0.65,41.4414,301.0,10.0464,1013.8
78422,22.788888888888884,22.788888888888884,0.38,9.3219,91.0,15.552600000000002,1019.79
42387,3.844444444444445,2.361111111111111,0.96,6.1502,29.0,9.982,1018.55
2653,2.6722222222222234,-0.3055555555555559,0.89,10.851400000000002,270.0,5.6672,1008.99
67312,17.016666666666666,17.016666666666666,0.75,14.441700000000004,255.0,11.4471,1007.95
82405,4.022222222222223,-1.405555555555556,0.64,32.2644,301.0,10.3523,1019.17
41626,17.272222222222226,17.272222222222226,0.7,8.758400000000002,101.0,10.4006,1009.86
37423,-3.95,-8.25,0.85,10.8031,251.0,9.982,1012.5
85820,3.333333333333333,-0.5833333333333337,0.89,16.9211,329.0,6.1985,994.56
71966,5.050000000000002,1.9055555555555557,0.76,14.49,210.0,9.982,0.0
10068,19.838888888888885,19.838888888888885,0.69,13.9587,19.0,11.0446,1014.57
62076,7.244444444444444,7.244444444444444,0.51,4.6046000000000005,21.0,10.0464,1013.4
73,8.177777777777777,4.372222222222221,0.93,27.8691,19.0,3.2039,1004.89
21346,17.127777777777776,17.127777777777776,0.76,23.667,312.0,10.980200000000002,1018.26
94916,4.916666666666668,2.8777777777777778,0.91,8.694,170.0,12.0911,1019.63
6543,18.67777777777778,18.67777777777778,0.5,3.0268,262.0,11.27,1015.52
59085,15.0,15.0,0.78,6.44,290.0,16.1,1007.3
23801,18.238888888888887,18.238888888888887,0.81,4.524100000000001,129.0,11.2056,1013.44
50968,7.666666666666665,7.666666666666665,0.77,1.4651,235.0,6.0697,1018.9
53868,31.272222222222226,31.34444444444445,0.4,2.8014,261.0,9.982,1013.61
92030,27.327777777777776,26.58888888888889,0.29,8.6618,185.0,15.552600000000002,1018.34
92742,19.90555555555555,19.90555555555555,0.49,7.889000000000001,160.0,16.1,1020.73
82797,16.766666666666666,16.766666666666666,0.89,3.22,200.0,16.1,1022.3
17495,8.738888888888887,7.394444444444446,0.89,8.6779,287.0,6.8425,1015.6
68644,5.027777777777776,4.083333333333334,0.94,5.119800000000001,168.0,5.8765,1018.07
43780,8.15,8.15,1.0,0.0,0.0,3.847900000000001,1018.47
95812,17.205555555555556,17.205555555555556,0.87,3.3971,107.0,8.1305,1018.75
89982,5.994444444444444,3.1555555555555554,0.93,13.9587,139.0,9.982,994.86
9367,2.9166666666666665,2.9166666666666665,0.82,0.3703,24.0,9.9015,1007.43
4854,21.116666666666667,21.116666666666667,0.79,9.8371,109.0,9.9015,1015.89
68824,20.95555555555556,20.95555555555556,0.57,0.161,196.0,15.1823,1019.67
42495,17.12222222222222,17.12222222222222,0.48,13.7494,22.0,9.982,1013.52
94550,7.872222222222224,7.872222222222224,0.79,3.4132,199.0,0.0,1018.8
89733,1.2444444444444456,-1.683333333333334,0.94,9.5151,179.0,10.2557,1019.77
27417,21.11111111111111,21.11111111111111,0.81,20.93,330.0,11.27,1017.9
30239,20.66111111111111,20.66111111111111,0.87,3.3327,230.0,9.982,1014.24
37458,0.0277777777777761,0.0277777777777761,0.85,3.3649,282.0,5.0393,1010.84
5668,7.216666666666669,5.894444444444444,0.77,7.406,215.0,14.9569,1012.46
18472,23.81666666666667,23.81666666666667,0.35,15.665300000000002,310.0,9.982,1012.56
87696,9.25,7.255555555555556,0.84,13.1376,302.0,11.6886,1005.04
67556,17.22222222222222,17.22222222222222,0.66,12.042800000000002,200.0,11.2056,1011.52
58370,-5.555555555555555,-8.594444444444443,0.84,6.44,270.0,9.982,1023.4
5203,-1.9055555555555557,-7.977777777777778,0.96,22.395100000000003,9.0,4.7012,1017.09
35288,9.849999999999998,8.311111111111112,0.86,10.9158,340.0,5.828200000000001,1017.8
60552,11.738888888888887,11.738888888888887,0.93,3.2683,189.0,14.9086,1015.62
57982,10.122222222222222,10.122222222222222,0.6,13.9909,340.0,15.150100000000002,1028.24
6628,-0.0833333333333325,-3.616666666666668,0.85,10.8675,270.0,15.826300000000002,1031.13
30390,15.0,15.0,0.78,11.27,290.0,9.982,1021.7
35471,12.755555555555556,12.755555555555556,0.66,7.212800000000001,52.0,14.9569,1017.43
54181,-4.755555555555556,-10.088888888888889,0.73,14.2324,160.0,9.0965,1025.88
18808,31.13888888888889,30.827777777777776,0.38,12.9766,310.0,9.982,1014.9
26381,10.122222222222222,10.122222222222222,0.78,10.980200000000002,161.0,14.329,1012.76
95809,16.116666666666664,16.116666666666664,0.87,10.465,340.0,14.9086,1018.35
1543,0.6722222222222227,-1.783333333333334,0.99,7.5348,130.0,0.2093,1028.83
4096,32.611111111111114,32.84444444444445,0.38,7.502600000000001,350.0,11.27,1014.3
59292,15.0,15.0,0.59,2.9624,148.0,10.3523,1022.64
73944,17.41111111111111,17.41111111111111,0.86,11.1573,332.0,16.1,1015.18
64766,2.105555555555555,-0.0722222222222216,0.85,7.406,130.0,10.851400000000002,1015.93
85298,10.977777777777776,10.977777777777776,0.94,4.6690000000000005,159.0,5.0393,1014.98
91627,17.82777777777778,17.82777777777778,0.87,0.0,0.0,16.1,1016.52
13443,16.666666666666668,16.666666666666668,0.87,3.22,320.0,15.826300000000002,1015.19
15278,15.633333333333333,15.633333333333333,0.84,10.1591,297.0,11.27,1011.5
61904,20.572222222222223,20.572222222222223,0.59,3.5098000000000003,168.0,10.3523,1019.06
87531,18.827777777777776,18.827777777777776,0.93,9.3541,290.0,9.982,1010.93
72255,7.127777777777776,5.694444444444445,0.87,7.808499999999999,51.0,7.969500000000001,1019.9
78856,19.95555555555556,19.95555555555556,0.78,7.679699999999999,340.0,16.1,1014.62
51408,12.161111111111111,12.161111111111111,0.81,3.0751,303.0,15.826300000000002,1023.13
47373,-8.633333333333333,-12.044444444444444,0.96,6.230700000000001,149.0,2.0769,1025.57
18154,7.711111111111112,5.227777777777776,0.83,14.1519,338.0,8.05,1013.01
82316,2.550000000000002,-2.0722222222222224,0.86,20.4792,150.0,7.824600000000001,996.57
13943,4.772222222222224,3.4777777777777765,0.8,6.0053,340.0,14.9086,1032.2
48539,25.90555555555555,25.90555555555555,0.32,14.1197,236.0,10.3523,1020.02
14149,8.122222222222222,5.094444444444445,0.89,19.32,5.0,10.948,1005.07
23421,12.733333333333334,12.733333333333334,0.86,11.0929,28.0,14.9086,1016.06
39113,23.87222222222222,23.87222222222222,0.66,22.9586,313.0,11.4471,1005.54
65251,27.77777777777778,27.366666666666667,0.38,9.499,41.0,9.982,1018.42
8615,19.172222222222224,19.172222222222224,0.83,6.6493,194.0,14.9569,1020.04
59341,7.244444444444444,6.5388888888888905,0.78,5.313,10.0,11.27,1030.85
89507,3.238888888888888,-0.1999999999999996,0.83,13.8138,209.0,8.2432,1019.79
40605,14.86111111111111,14.86111111111111,0.63,24.0212,150.0,14.9086,1019.43
56706,23.93333333333333,23.93333333333333,0.79,3.8318,294.0,11.27,1013.23
3181,0.0944444444444453,0.0944444444444453,0.75,2.9946,182.0,9.9015,1028.05
72922,-0.1388888888888889,-4.400000000000001,0.72,14.1197,111.0,7.406,1020.27
70371,6.805555555555555,5.566666666666668,0.85,6.8425,1.0,12.2521,1010.83
91614,22.17222222222222,22.17222222222222,0.73,8.8389,1.0,9.982,1017.77
80691,1.1555555555555546,-1.811111111111112,1.0,9.5956,161.0,0.7889,1031.78
40690,15.894444444444446,15.894444444444446,0.38,1.9803,305.0,10.3523,1015.47
95700,12.244444444444444,12.244444444444444,0.5,9.2897,251.0,10.2557,1018.82
13068,22.73333333333333,22.73333333333333,0.38,32.9567,300.0,10.0464,1012.06
74370,21.06666666666667,21.06666666666667,0.87,0.1449,320.0,9.982,1009.33
23133,8.244444444444447,5.883333333333336,0.71,14.1358,91.0,15.826300000000002,1007.05
69631,14.905555555555551,14.905555555555551,0.84,20.4792,150.0,9.8532,998.65
88385,12.1,12.1,0.8,14.7798,295.0,8.420300000000001,1003.67
92160,16.622222222222224,16.622222222222224,1.0,3.3971,10.0,16.0517,1004.85
57170,15.083333333333334,15.083333333333334,0.87,6.391700000000001,132.0,14.9569,1022.19
64805,-2.2222222222222223,-2.2222222222222223,1.0,3.3327,263.0,3.5581,1033.05
29491,-3.922222222222222,-7.844444444444445,0.84,9.5473,198.0,8.355900000000002,1026.06
93862,11.016666666666666,11.016666666666666,0.82,3.3005,320.0,15.150100000000002,1018.84
91635,15.88888888888889,15.88888888888889,0.93,4.2665,184.0,11.9784,1016.34
19589,-7.244444444444444,-12.705555555555556,0.96,12.5419,180.0,2.5277000000000003,1028.73
31523,7.222222222222222,3.3222222222222206,0.79,25.76,280.0,11.27,1013.1
4880,26.922222222222217,28.716666666666665,0.7,7.744099999999999,32.0,10.3523,1016.83
47313,-4.955555555555557,-4.955555555555557,0.92,3.3166,2.0,2.9463000000000004,1027.19
1005,18.86666666666666,18.86666666666666,0.84,3.3649,290.0,9.982,1009.42
20427,2.6111111111111125,-0.4222222222222231,0.77,11.0607,9.0,15.826300000000002,1037.61
30979,20.0,20.0,0.61,3.22,170.0,11.27,1008.0
57611,18.72222222222222,18.72222222222222,0.74,22.7332,328.0,11.0768,1008.38
16037,6.066666666666667,2.1722222222222203,0.8,22.3468,279.0,11.2056,1012.62
68005,12.244444444444444,12.244444444444444,0.74,7.760200000000001,179.0,9.982,1008.87
24495,0.3777777777777776,-5.1944444444444455,0.88,23.312800000000003,298.0,2.9463000000000004,996.21
41754,8.299999999999999,6.9722222222222205,0.87,8.2432,216.0,9.6439,1009.64
94570,7.722222222222222,5.344444444444443,0.77,13.4596,180.0,9.5312,1018.68
46979,3.800000000000002,3.800000000000002,0.93,4.4436,248.0,6.9069,1024.22
30015,22.77777777777778,22.77777777777778,0.41,14.49,330.0,9.982,1014.0
65724,27.77777777777778,28.56666666666667,0.54,17.2109,10.0,9.982,1023.27
47785,15.050000000000002,15.050000000000002,0.95,6.6493,261.0,15.826300000000002,1002.62
4655,11.161111111111111,11.161111111111111,0.93,16.3898,189.0,14.876400000000002,1012.28
48183,33.91111111111112,34.099999999999994,0.35,17.0821,213.0,9.982,1013.45
26050,12.694444444444445,12.694444444444445,0.77,22.2663,40.0,11.2056,1023.81
35415,21.016666666666666,21.016666666666666,0.4,15.4721,308.0,9.982,1011.75
95186,10.761111111111113,10.761111111111113,0.9,9.2092,136.0,9.7083,1026.89
39955,26.016666666666666,26.016666666666666,0.58,11.0446,9.0,11.27,1014.25
41534,25.100000000000005,25.100000000000005,0.57,4.8783,205.0,11.27,0.0
73367,6.016666666666666,3.094444444444445,0.93,14.49,300.0,6.1985,1006.86
57116,18.09444444444444,18.09444444444444,0.7,12.2682,310.0,10.3523,1012.54
82583,11.727777777777778,11.727777777777778,0.86,3.2361,343.0,15.1823,1019.84
78395,20.966666666666665,20.966666666666665,0.55,9.3219,87.0,10.3523,1019.75
24599,-0.5055555555555556,-2.894444444444445,0.82,6.7942,261.0,9.982,1027.62
45299,18.93333333333333,18.93333333333333,0.78,12.9766,301.0,11.4471,1017.22
17130,16.06111111111111,16.06111111111111,0.37,9.1931,19.0,9.982,1025.62
10826,-5.599999999999999,-8.466666666666665,0.85,6.0375000000000005,288.0,5.9248,1029.76
46045,7.049999999999999,3.7166666666666655,0.61,19.5615,180.0,10.3523,1020.74
77283,3.5999999999999983,1.6444444444444448,0.93,7.5187,110.0,0.9499,1019.33
58720,22.25555555555556,22.25555555555556,0.45,4.2826,2.0,10.3684,1015.42
